contrast,direction,source,term_id,term,gene_ratio,bg_ratio,pvalue,padj,qvalue,count,genes
C3,Up,KEGG,hsa04022,cGMP-PKG signaling pathway,19/383,165/8021,3.131403569708391e-4,0.008427312499762387,0.007293152816820151,19,SLC8A1/MEF2C/MYL9/NPR2/MYLK/PDE5A/AGTR1/PLN/CREB5/IRAG1/KCNJ8/ADRA2A/PDE3A/PRKG1/NFATC1/ADCY2/CACNA1C/NFATC4/IRS2
C3,Up,KEGG,hsa04926,Relaxin signaling pathway,16/383,128/8021,3.67801347908569e-4,0.008427312499762387,0.007293152816820151,16,GNB4/MMP2/COL3A1/COL4A1/COL4A2/COL1A1/ACTA2/GNG11/SHC3/GNG2/COL1A2/CREB5/PIK3R1/ADCY2/GNG7/JUN
C3,Up,KEGG,hsa04550,Signaling pathways regulating pluripotency of stem cells,17/383,141/8021,3.745600915752926e-4,0.008427312499762387,0.007293152816820151,17,LIFR/WNT2B/BMP4/FZD7/FZD4/AXIN2/PIK3R1/TBX3/ID4/SMAD9/FGFR1/FGF2/IL6ST/INHBB/HOXD1/KLF4/WNT2
C3,Up,KEGG,hsa05414,Dilated cardiomyopathy,14/383,104/8021,3.9591401005595106e-4,0.008427312499762387,0.007293152816820151,14,LAMA2/CACNA2D1/SGCE/SLC8A1/TPM2/ITGA8/SGCD/PLN/ITGA10/ITGA7/ADCY2/ITGA11/CACNA1C/SSPN
C3,Up,KEGG,hsa04350,TGF-beta signaling pathway,14/383,108/8021,5.849606693964491e-4,0.011621218632009456,0.010057218526465265,14,FBN1/BMP4/LRRC32/GREM2/FMOD/SMAD6/ID4/PITX2/SMAD9/CHRD/INHBB/BMP7/DCN/BAMBI
C3,Up,KEGG,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,12/383,86/8021,7.34114026393286e-4,0.013672873741574951,0.011832758978049675,12,LAMA2/CACNA2D1/SGCE/SLC8A1/ITGA8/SGCD/ITGA10/ITGA7/ITGA11/CACNA1C/GJA1/SSPN
C3,Up,KEGG,hsa04015,Rap1 signaling pathway,21/383,209/8021,9.711723343402392e-4,0.016429933657543,0.014218769855521137,21,PRKD1/PDGFRA/PDGFRB/FLT1/PDGFD/CSF1/ANGPT1/F2R/TEK/LPAR1/PIK3R1/ITGAM/ITGB2/MRAS/FGFR1/MAGI2/FGF2/KIT/ADCY2/SIPA1L2/FGF18
C3,Up,KEGG,hsa05133,Pertussis,11/383,77/8021,9.924121001200468e-4,0.016429933657543,0.014218769855521137,11,SERPING1/C1S/C1R/TLR4/LY96/ITGAM/ITGB2/C4A/C4B/C4B_2/JUN
C3,Up,KEGG,hsa05205,Proteoglycans in cancer,20/383,199/8021,0.0012708700344495995,0.01993259317189372,0.017250036478678774,20,MMP2/COL1A1/TLR4/WNT2B/FZD7/TWIST1/FZD4/GPC3/COL1A2/ANK2/PIK3R1/TIMP3/HCLS1/MRAS/FGFR1/SDC2/FGF2/LUM/DCN/WNT2
C3,Up,KEGG,hsa05150,Staphylococcus aureus infection,12/383,93/8021,0.00148093318775887,0.02101514714057825,0.01818689879703875,12,CFH/C1S/C1R/MASP1/ITGAM/ITGB2/C4A/C4B/C4B_2/HLA-DPB1/FCGR2C/HLA-DPA1
C3,Up,KEGG,hsa05323,Rheumatoid arthritis,12/383,93/8021,0.00148093318775887,0.02101514714057825,0.01818689879703875,12,CTSK/CXCL12/TLR4/FLT1/CSF1/ANGPT1/TEK/ITGB2/CCL2/HLA-DPB1/HLA-DPA1/JUN
C3,Up,KEGG,hsa04371,Apelin signaling pathway,15/383,137/8021,0.002187429904763575,0.028341483113893277,0.024527246071719723,15,GNB4/SLC8A1/MEF2C/ACTA2/GNG11/MYLK/AGTR1/GNG2/CCN2/MAP1LC3C/KLF2/MRAS/ADCY2/GNG7/EGR1
C3,Up,KEGG,hsa05418,Fluid shear stress and atherosclerosis,15/383,137/8021,0.002187429904763575,0.028341483113893277,0.024527246071719723,15,MMP2/MEF2C/BMP4/VCAM1/PECAM1/BCL2/PIK3R1/SELE/KLF2/GSTM3/SDC2/CCL2/GSTA4/DUSP1/JUN
C3,Up,KEGG,hsa05410,Hypertrophic cardiomyopathy,12/383,99/8021,0.002541318912661155,0.031554709832209336,0.027308032175525566,12,LAMA2/CACNA2D1/SGCE/SLC8A1/TPM2/ITGA8/SGCD/ITGA10/ITGA7/ITGA11/CACNA1C/SSPN
C3,Up,KEGG,hsa05146,Amoebiasis,12/383,100/8021,0.0027669113540186676,0.03298158333990252,0.028542875020403098,12,LAMA4/COL3A1/COL4A1/LAMA2/COL4A2/COL1A1/TLR4/COL1A2/PIK3R1/ITGAM/ITGB2/LAMC3
C3,Up,KEGG,hsa05165,Human papillomavirus infection,27/383,327/8021,0.0037166119553220405,0.04008089948221928,0.0346867551153081,27,LAMA4/COL4A1/LAMA2/COL4A2/COL1A1/WNT2B/PDGFRB/TNXB/THBS2/FZD7/FZD4/COL6A1/ITGA8/COL6A3/AXIN2/COL1A2/CREB5/PIK3R1/ITGA10/ITGA7/COL6A2/THBS4/LAMC3/TNN/VWF/ITGA11/WNT2
C3,Up,KEGG,hsa04270,Vascular smooth muscle contraction,14/383,131/8021,0.0037918285951487707,0.04008089948221928,0.0346867551153081,14,MYL9/ACTA2/NPR2/MYLK/AGTR1/IRAG1/PPP1R14A/PRKG1/MYH11/ADCY2/CACNA1C/PLA2G5/ACTG2/ADM
C3,Up,KEGG,hsa04310,Wnt signaling pathway,17/383,174/8021,0.0038609905163843085,0.04008089948221928,0.0346867551153081,17,WNT2B/FZD7/FZD4/RSPO3/AXIN2/SERPINF1/ROR1/DKK2/SOX17/NFATC1/DAAM2/FRZB/NFATC4/WNT2/LGR6/JUN/BAMBI
C3,Up,KEGG,hsa04014,Ras signaling pathway,21/383,234/8021,0.0039004902180683194,0.04008089948221928,0.0346867551153081,21,GNB4/PDGFRA/PDGFRB/FLT1/PDGFD/RGL1/CSF1/GNG11/ANGPT1/SHC3/TEK/GNG2/PIK3R1/MRAS/FGFR1/FGF2/KIT/FGF18/NTRK2/PLA2G5/GNG7
C3,Up,KEGG,hsa04072,Phospholipase D signaling pathway,15/383,146/8021,0.00404869788214141,0.04021706562927134,0.03480459582893492,15,PTGFR/PLPP3/PDGFRA/PDGFRB/PDGFD/F2R/SHC3/AGTR1/LPAR1/PIK3R1/MRAS/KIT/LPAR6/ADCY2/PLPP1
