contrast,label,tf,NES,pvalue,regulon_size,padj,activity,interpretation
C2,Limbus vs conjunctiva,DACH1,0.9849119753121123,0.32466731056707665,198,0.5125852052197412,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF177,0.9842321713203134,0.3250013710530311,12,0.5125852052197412,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF567,0.980479262757868,0.32684960101806043,69,0.5125852052197412,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZIK1,-0.9797318245684596,0.32721851253366285,33,0.5125852052197412,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF804A,0.9739543919258175,0.3300791850968997,35,0.5125852052197412,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TOPORS,0.972636262166045,0.33073411349184134,189,0.5125852052197412,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,EGR1,-0.9686356707509655,0.33272699925995225,96,0.5125852052197412,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,FOS,-0.9682567395006845,0.3329161642148834,31,0.5125852052197412,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF599,-0.9480205203932022,0.3431190077098367,66,0.5255138486503289,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ASH1L,0.9383254210690657,0.3480771995307692,11,0.5303165710128473,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZBTB9,0.9185290617465822,0.35834195132495267,91,0.5415800883909329,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,SOX7,-0.9159443125813475,0.3596961034243626,146,0.5415800883909329,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF226,-0.9133597022540848,0.3610533922606219,25,0.5415800883909329,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZBTB41,-0.905101650840096,0.36541153764689377,12,0.5429115036423489,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,PHF1,0.9046094013440596,0.36567235296872985,68,0.5429115036423489,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,KLF4,0.8716219481402905,0.383414653089303,164,0.5660285777712688,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF483,0.8684777516986494,0.38513284673096637,53,0.5660285777712688,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,JUNB,-0.8442447448849708,0.39853265570022484,18,0.5819890707553518,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,GBX2,-0.8390822508512943,0.4014231554307095,69,0.5819890707553518,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZBTB7B,-0.8365691030018441,0.4028348188331834,44,0.5819890707553518,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ETS1,0.8345122036495001,0.4039924133765672,354,0.5819890707553518,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZFP2,0.8218936475368477,0.4111374287180447,22,0.5893644914135517,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,RFX2,-0.7945577218731804,0.4268708196837298,14,0.6072040901591501,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,RUNX2,0.7930383857801472,0.4277554587031814,313,0.6072040901591501,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,MSANTD3,0.7880745343039115,0.4306531098249731,269,0.6083497813546951,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF431,-0.7701241950203833,0.44122622502468606,22,0.6185587440889035,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,CENPS,-0.7685991066929028,0.44213133598107196,36,0.6185587440889035,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,THAP1,-0.7389483081065588,0.45993838669533454,20,0.6368504491801122,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TSHZ2,-0.737650690271184,0.4607267436444065,322,0.6368504491801122,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF83,-0.7355995250654046,0.46197445170564155,95,0.6368504491801122,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ARNT2,0.7292086775280263,0.46587402396169725,62,0.6368504491801122,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,SOX5,0.7287603540540804,0.4661482669256492,100,0.6368504491801122,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,FOXE1,-0.7165547710443463,0.4736488606162007,10,0.6410894425382245,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TFDP1,-0.7165413438984336,0.47365714826707306,46,0.6410894425382245,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,HMGN3,-0.7111546898273315,0.47698838286357637,28,0.6426093491356515,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,NR4A2,-0.6995368298395537,0.48421660474044614,10,0.6483799645605633,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,HES5,-0.697119605032653,0.4857279459594598,267,0.6483799645605633,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,PAX6,-0.682420142184773,0.49497332293962876,22,0.6548586208607392,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF430,-0.6822480457248453,0.4950821188637891,68,0.6548586208607392,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,NR4A1,0.6683949572572577,0.5038815135595617,175,0.6634819929675676,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF521,0.6450006169574242,0.5189267858969482,302,0.6802148409730266,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,SOX2,0.6292398036079607,0.5291920739214337,75,0.6905600605880593,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,IKZF1,-0.5955306010864491,0.5514888502944033,335,0.7164431046235329,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF503,0.5623772660172786,0.5738590049527892,310,0.7398602972801648,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF800,-0.5574572649490129,0.5772150493928727,18,0.7398602972801648,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF280B,-0.5569639097067811,0.5775520876033332,95,0.7398602972801648,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,E2F3,-0.5538458353954945,0.5796843566318817,334,0.7398602972801648,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF628,0.5414406391633878,0.5882039024911601,17,0.7474556140826532,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF362,0.5200551249977902,0.6030251543466283,11,0.7629579126733428,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,BATF,-0.4789164091409643,0.6319980968908625,14,0.7947251734512157,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,MBD6,-0.4725446629373729,0.636538070179262,36,0.7947251734512157,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,PRDM2,0.46943362562239016,0.6387597179483722,19,0.7947251734512157,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,STAT4,0.46517358665560193,0.6418071522789939,70,0.7947251734512157,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF141,-0.46244504466953307,0.6437622032372974,14,0.7947251734512157,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,OTX1,-0.45730894472835243,0.647449001421736,16,0.7947251734512157,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,NR1D2,-0.45715202021286616,0.6475617819481677,143,0.7947251734512157,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,PAX3,-0.4537880112571614,0.6499814133381077,306,0.7947251734512157,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,GRHL3,0.4382407198791535,0.6612117933560703,18,0.8023340087845218,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,CEBPD,-0.43754138420277405,0.6617187701315644,14,0.8023340087845218,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF2,-0.42251489865208797,0.6726492283605903,22,0.8122030101781401,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,KLF3,0.3981679736896405,0.6905063717306599,78,0.8282652574609976,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ELK3,-0.3938914746268441,0.6936611648847137,38,0.8282652574609976,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF85,0.3907884501135049,0.6959536129488237,28,0.8282652574609976,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,YBX3,-0.38891810479649086,0.6973367287901869,11,0.8282652574609976,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF77,-0.37015221598227444,0.7112690779763149,18,0.835978747479159,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,E2F2,0.36803522033690256,0.7128469724312307,41,0.835978747479159,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TCF4,0.3655209874979444,0.7147225432569044,49,0.835978747479159,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TRPS1,-0.3647178656955572,0.715322021038868,11,0.835978747479159,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TEAD2,0.3513771030476529,0.7253054577483133,300,0.8442555528190366,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TCF7L2,0.3453792780952692,0.7298092535112369,57,0.8461135170190038,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZFP30,-0.3398649595174969,0.7339582257823112,21,0.8463521145016941,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,SOX17,-0.33528350302287135,0.7374112369449366,274,0.8463521145016941,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,NFATC1,0.33072621963799387,0.7408512953731343,123,0.8463521145016941,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,KLF8,0.32967074635457333,0.7416487601303505,103,0.8463521145016941,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF134,-0.3181169743461264,0.7503962082720119,87,0.8529894398717011,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,NFATC2,-0.3098161441057583,0.7567007740525478,65,0.856069429233957,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF717,-0.3068081678553339,0.7589893908672196,55,0.856069429233957,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,OSR1,0.3010886206248204,0.7633469180815979,12,0.8576600508175483,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF208,0.2867349259168658,0.7743152929406023,20,0.8666375009450588,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,AHRR,0.27702962953831944,0.7817573550833337,95,0.8716145223342916,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,IRF4,0.27124875134802395,0.7861997197571897,15,0.8730758454270825,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TRERF1,-0.2675203504352061,0.7890685475853013,125,0.8730758454270825,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,DUX4,0.25932500102744316,0.7953844910043588,52,0.8767306321298046,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TET3,0.24752575041198843,0.8045013654473265,139,0.8834335748874416,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,JUND,-0.23887106311363288,0.8112055643823717,75,0.887446688854399,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF703,-0.22658999030723165,0.8207425764442777,349,0.892397451276109,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZBTB10,-0.22514777046147022,0.8218643193883066,123,0.892397451276109,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF280D,-0.2138466232079314,0.8306666657677426,19,0.8986022295108295,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ARID5B,-0.20867802231709648,0.8346995980731995,14,0.8996206779233372,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,KLF12,0.19544613255591156,0.8450437043488954,296,0.9074085533783343,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,CSRNP1,-0.1897697916209521,0.8494895285091082,136,0.9088288705740827,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TLX2,0.1817876732409798,0.8557493586637361,17,0.9121723933009055,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,PBX1,0.17527114899859017,0.8608665805998443,19,0.9142780107830464,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,MEF2D,-0.14865076696430837,0.8818292117523674,15,0.9331356386179596,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZFPM2,-0.10828921776935736,0.9137662752934039,401,0.9634274859071759,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF268,0.10252053395989094,0.9183435149779984,16,0.9647579886591969,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,TFCP2L1,0.08859608922875731,0.9294029162077935,176,0.9697540691662547,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZBTB43,-0.08814150231637354,0.929764210643935,90,0.9697540691662547,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,DBP,-0.06974986364424207,0.9443927529439042,19,0.9712677588861571,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,FOXM1,-0.06587167355786847,0.9474799928133861,60,0.9712677588861571,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF596,-0.06309527733634204,0.9496906349475314,43,0.9712677588861571,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZBTB21,0.06269345563224776,0.9500106087925277,31,0.9712677588861571,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF22,0.06180602464501031,0.9507173056896727,41,0.9712677588861571,Activated in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,CREBL2,-0.0611476517345707,0.9512416195276796,189,0.9712677588861571,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,MBD1,-0.05330597831497715,0.9574881169696294,98,0.9742274197138537,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF286A,-0.021693155301168904,0.9826927237678802,23,0.9959979504237574,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,HEY2,-0.01788583365141461,0.9857299303162959,252,0.9959979504237574,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,ZNF174,-0.01346607996502822,0.9892559474150322,18,0.9961020093348595,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,SP5,-0.00443127952660836,0.996464362052226,12,0.9970045202666518,Repressed in limbus,NES = regulon activity; not transcript abundance
C2,Limbus vs conjunctiva,FOXN3,0.0037542859170610773,0.9970045202666518,238,0.9970045202666518,Activated in limbus,NES = regulon activity; not transcript abundance
